1,2,3,4,5,6,7,8,9,10,11,12,13,14,centre_pile,player_in_play,dices
0,252,1136,0,0,0,0,0,0,0,0,0,0,0,12,11,[]
0,252,1136,0,0,0,0,0,0,0,0,0,0,0,12,12,[]
0,252,1136,0,0,0,0,0,0,0,0,0,0,0,12,13,[]
0,252,1136,0,0,0,0,0,0,0,0,0,0,0,12,14,[]
0,252,1136,0,0,0,0,0,0,0,0,0,0,0,12,1,[]
0,250,1136,0,0,0,0,0,0,0,0,0,0,0,14,2,"['pd', 'C', 'C']"
0,250,1134,1,0,0,0,0,0,0,0,0,0,0,15,3,"['C', 'R', 'd']"
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,4,['C']
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,5,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,6,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,7,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,8,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,9,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,10,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,11,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,12,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,13,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,14,[]
0,250,1134,0,0,0,0,0,0,0,0,0,0,0,16,1,[]
1,248,1135,0,0,0,0,0,0,0,0,0,0,0,16,2,"['d', 'L', 'R']"
0,248,1135,1,0,0,0,0,0,0,0,0,0,0,16,3,"['R', 'pd', 'pd']"
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,4,['R']
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,5,['d']
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,6,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,7,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,8,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,9,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,10,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,11,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,12,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,13,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,14,[]
0,248,1135,0,1,0,0,0,0,0,0,0,0,0,16,1,[]
1,245,1136,0,1,0,0,0,0,0,0,0,0,0,17,2,"['C', 'R', 'L']"
1,246,1135,0,1,0,0,0,0,0,0,0,0,0,17,3,"['d', 'L', 'd']"
1,246,1135,0,1,0,0,0,0,0,0,0,0,0,17,4,[]
1,246,1135,0,0,1,0,0,0,0,0,0,0,0,17,5,['R']
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,6,['pd']
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,7,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,8,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,9,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,10,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,11,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,12,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,13,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,14,[]
0,246,1135,0,0,2,0,0,0,0,0,0,0,0,17,1,[]
0,246,1135,0,0,1,0,0,0,0,0,0,0,0,18,2,"['d', 'C', 'pd']"
0,247,1133,0,0,1,0,0,0,0,0,0,0,0,19,3,"['L', 'C', 'd']"
0,247,1133,0,0,1,0,0,0,0,0,0,0,0,19,4,[]
0,247,1133,0,0,1,0,0,0,0,0,0,0,0,19,5,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,6,['pd']
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,7,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,8,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,9,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,10,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,11,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,12,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,13,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,14,[]
0,246,1133,0,0,2,0,0,0,0,0,0,0,0,19,1,[]
1,246,1133,0,0,1,0,0,0,0,0,0,0,0,19,2,"['pd', 'd', 'L']"
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,3,"['pd', 'C', 'd']"
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,4,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,5,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,6,['d']
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,7,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,8,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,9,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,10,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,11,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,12,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,13,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,14,[]
0,246,1133,0,0,1,0,0,0,0,0,0,0,0,20,1,[]
1,245,1133,0,0,1,0,0,0,0,0,0,0,0,20,2,"['d', 'd', 'L']"
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,3,"['pd', 'd', 'pd']"
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,4,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,5,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,6,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,7,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,8,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,9,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,10,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,11,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,12,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,13,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,14,[]
0,245,1135,0,0,0,0,0,0,0,0,0,0,0,20,1,[]
0,243,1137,0,0,0,0,0,0,0,0,0,0,0,20,2,"['R', 'R', 'd']"
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,3,"['d', 'pd', 'L']"
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,4,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,5,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,6,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,7,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,8,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,9,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,10,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,11,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,12,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,13,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,14,[]
0,244,1136,0,0,0,0,0,0,0,0,0,0,0,20,1,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,2,"['C', 'd', 'd']"
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,3,"['pd', 'pd', 'd']"
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,4,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,5,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,6,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,7,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,8,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,9,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,10,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,11,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,12,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,13,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,14,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,1,[]
0,243,1136,0,0,0,0,0,0,0,0,0,0,0,21,2,"['d', 'd', 'pd']"
0,243,1134,2,0,0,0,0,0,0,0,0,0,0,21,3,"['R', 'R', 'd']"
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,4,"['pd', 'd']"
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,5,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,6,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,7,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,8,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,9,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,10,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,11,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,12,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,13,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,14,[]
0,242,1134,3,0,0,0,0,0,0,0,0,0,0,21,1,[]
1,241,1134,3,0,0,0,0,0,0,0,0,0,0,21,2,"['d', 'L', 'd']"
1,241,1131,4,0,0,0,0,0,0,0,0,0,0,23,3,"['C', 'C', 'R']"
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,4,"['R', 'd', 'C']"
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,5,['d']
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,6,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,7,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,8,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,9,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,10,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,11,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,12,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,13,[]
1,241,1131,2,1,0,0,0,0,0,0,0,0,0,24,14,[]
0,241,1131,2,1,0,0,0,0,0,0,0,0,1,24,1,['L']
1,239,1132,2,1,0,0,0,0,0,0,0,0,1,24,2,"['R', 'L', 'd']"
1,241,1129,2,1,0,0,0,0,0,0,0,0,1,25,3,"['L', 'C', 'L']"
1,241,1130,0,1,0,0,0,0,0,0,0,0,1,26,4,"['C', 'L']"
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,5,['L']
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,6,[]
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,7,[]
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,8,[]
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,9,[]
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,10,[]
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,11,[]
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,12,[]
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,13,[]
2,241,1130,1,0,0,0,0,0,0,0,0,0,0,26,14,['R']
1,241,1130,1,0,0,0,0,0,0,0,0,0,1,26,1,"['d', 'L']"
1,241,1131,0,0,0,0,0,0,0,0,0,0,1,26,2,"['R', 'pd', 'd']"
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,3,"['pd', 'L', 'pd']"
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,4,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,5,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,6,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,7,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,8,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,9,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,10,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,11,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,12,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,13,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,14,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,1,[]
0,242,1132,0,0,0,0,0,0,0,0,0,0,0,26,2,"['d', 'd', 'd']"
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,3,"['d', 'R', 'L']"
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,4,['d']
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,5,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,6,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,7,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,8,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,9,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,10,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,11,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,12,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,13,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,14,[]
0,243,1130,1,0,0,0,0,0,0,0,0,0,0,26,1,[]
1,242,1130,1,0,0,0,0,0,0,0,0,0,0,26,2,"['d', 'd', 'L']"
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,3,"['d', 'd', 'L']"
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,4,['d']
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,5,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,6,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,7,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,8,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,9,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,10,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,11,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,12,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,13,[]
1,243,1129,1,0,0,0,0,0,0,0,0,0,0,26,14,[]
0,244,1129,1,0,0,0,0,0,0,0,0,0,0,26,1,['R']
0,244,1129,1,0,0,0,0,0,0,0,0,0,0,26,2,"['d', 'd', 'd']"
0,244,1128,2,0,0,0,0,0,0,0,0,0,0,26,3,"['d', 'R', 'd']"
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,4,"['L', 'C']"
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,5,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,6,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,7,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,8,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,9,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,10,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,11,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,12,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,13,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,14,[]
0,244,1129,0,0,0,0,0,0,0,0,0,0,0,27,1,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,2,"['d', 'C', 'd']"
0,243,1128,1,0,0,0,0,0,0,0,0,0,0,28,3,"['pd', 'R', 'pd']"
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,4,['L']
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,5,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,6,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,7,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,8,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,9,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,10,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,11,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,12,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,13,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,14,[]
0,243,1129,0,0,0,0,0,0,0,0,0,0,0,28,1,[]
0,241,1130,0,0,0,0,0,0,0,0,0,0,0,29,2,"['C', 'd', 'R']"
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,3,"['pd', 'pd', 'pd']"
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,4,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,5,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,6,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,7,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,8,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,9,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,10,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,11,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,12,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,13,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,14,[]
0,241,1159,0,0,0,0,0,0,0,0,0,0,0,0,1,[]
0,239,1160,0,0,0,0,0,0,0,0,0,0,0,1,2,"['R', 'C', 'd']"
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,3,"['d', 'C', 'C']"
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,4,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,5,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,6,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,7,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,8,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,9,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,10,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,11,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,12,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,13,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,14,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,1,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,2,"['d', 'pd', 'pd']"
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,3,"['d', 'd', 'pd']"
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,4,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,5,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,6,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,7,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,8,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,9,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,10,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,11,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,12,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,13,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,14,[]
0,239,1158,0,0,0,0,0,0,0,0,0,0,0,3,1,[]
0,237,1160,0,0,0,0,0,0,0,0,0,0,0,3,2,"['R', 'R', 'd']"
0,237,1158,1,0,0,0,0,0,0,0,0,0,0,4,3,"['d', 'R', 'C']"
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,4,['C']
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,5,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,6,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,7,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,8,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,9,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,10,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,11,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,12,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,13,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,14,[]
0,237,1158,0,0,0,0,0,0,0,0,0,0,0,5,1,[]
1,235,1159,0,0,0,0,0,0,0,0,0,0,0,5,2,"['L', 'pd', 'R']"
0,235,1159,1,0,0,0,0,0,0,0,0,0,0,5,3,"['R', 'd', 'pd']"
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,4,['L']
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,5,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,6,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,7,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,8,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,9,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,10,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,11,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,12,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,13,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,14,[]
0,235,1160,0,0,0,0,0,0,0,0,0,0,0,5,1,[]
0,233,1161,0,0,0,0,0,0,0,0,0,0,0,6,2,"['C', 'd', 'R']"
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,3,"['pd', 'pd', 'C']"
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,4,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,5,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,6,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,7,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,8,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,9,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,10,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,11,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,12,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,13,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,14,[]
0,233,1160,0,0,0,0,0,0,0,0,0,0,0,7,1,[]
1,232,1160,0,0,0,0,0,0,0,0,0,0,0,7,2,"['pd', 'pd', 'L']"
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,3,"['C', 'd', 'd']"
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,4,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,5,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,6,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,7,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,8,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,9,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,10,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,11,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,12,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,13,[]
1,232,1159,0,0,0,0,0,0,0,0,0,0,0,8,14,[]
0,232,1159,0,0,0,0,0,0,0,0,0,0,0,9,1,['C']
2,229,1159,0,0,0,0,0,0,0,0,0,0,0,10,2,"['L', 'L', 'C']"
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,3,"['L', 'd', 'd']"
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,4,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,5,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,6,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,7,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,8,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,9,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,10,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,11,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,12,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,13,[]
2,230,1158,0,0,0,0,0,0,0,0,0,0,0,10,14,[]
3,230,1157,0,0,0,0,0,0,0,0,0,0,0,10,1,"['pd', 'd']"
3,228,1158,0,0,0,0,0,0,0,0,0,0,0,11,2,"['C', 'pd', 'R']"
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,3,"['pd', 'pd', 'd']"
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,4,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,5,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,6,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,7,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,8,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,9,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,10,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,11,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,12,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,13,[]
1,228,1160,0,0,0,0,0,0,0,0,0,0,0,11,14,[]
0,228,1160,0,0,0,0,0,0,0,0,0,0,0,12,1,['C']
1,226,1160,0,0,0,0,0,0,0,0,0,0,0,13,2,"['L', 'd', 'C']"
0,226,1160,1,0,0,0,0,0,0,0,0,0,0,13,3,"['d', 'R', 'pd']"
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,4,['L']
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,5,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,6,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,7,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,8,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,9,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,10,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,11,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,12,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,13,[]
0,226,1161,0,0,0,0,0,0,0,0,0,0,0,13,14,[]
